Date,volume,today,lag1,lag2,lag3,lag4,lag5
2016-02-02,107857900.0,-0.018122773196674324,-0.004105941610648256,0.016444735778739394,-0.02441401233484819,0.005911818278995229,0.008894645781155175
2016-02-03,125091400.0,-0.01526136258744415,-0.018122773196674324,-0.004105941610648256,0.016444735778739394,-0.02441401233484819,0.005911818278995229
2016-02-04,133766200.0,-0.004394356185339676,-0.01526136258744415,-0.018122773196674324,-0.004105941610648256,0.016444735778739394,-0.02441401233484819
2016-02-05,134856000.0,-0.011404851829961982,-0.004394356185339676,-0.01526136258744415,-0.018122773196674324,-0.004105941610648256,0.016444735778739394
2016-02-08,154467600.0,-0.03304571408435508,-0.011404851829961982,-0.004394356185339676,-0.01526136258744415,-0.018122773196674324,-0.004105941610648256
2016-02-09,159802700.0,-0.01113219172429536,-0.03304571408435508,-0.011404851829961982,-0.004394356185339676,-0.01526136258744415,-0.018122773196674324
2016-02-10,136822300.0,0.015529162097450033,-0.01113219172429536,-0.03304571408435508,-0.011404851829961982,-0.004394356185339676,-0.01526136258744415
2016-02-11,153636300.0,-0.029323657202593778,0.015529162097450033,-0.01113219172429536,-0.03304571408435508,-0.011404851829961982,-0.004394356185339676
2016-02-12,160471700.0,0.024522201989850334,-0.029323657202593778,0.015529162097450033,-0.01113219172429536,-0.03304571408435508,-0.011404851829961982
2016-02-15,127182100.0,0.026688577347014686,0.024522201989850334,-0.029323657202593778,0.015529162097450033,-0.01113219172429536,-0.03304571408435508
2016-02-16,106014200.0,-0.007790891686548229,0.026688577347014686,0.024522201989850334,-0.029323657202593778,0.015529162097450033,-0.01113219172429536
2016-02-17,128613000.0,0.026502100102928416,-0.007790891686548229,0.026688577347014686,0.024522201989850334,-0.029323657202593778,0.015529162097450033
2016-02-18,123801400.0,0.009216993898980785,0.026502100102928416,-0.007790891686548229,0.026688577347014686,0.024522201989850334,-0.029323657202593778
2016-02-19,109839900.0,-0.007987396584354767,0.009216993898980785,0.026502100102928416,-0.007790891686548229,0.026688577347014686,0.024522201989850334
2016-02-22,93879900.0,0.019763427213731033,-0.007987396584354767,0.009216993898980785,0.026502100102928416,-0.007790891686548229,0.026688577347014686
2016-02-23,89938900.0,-0.016380513010830877,0.019763427213731033,-0.007987396584354767,0.009216993898980785,0.026502100102928416,-0.007790891686548229
2016-02-24,102284500.0,-0.026438974128058623,-0.016380513010830877,0.019763427213731033,-0.007987396584354767,0.009216993898980785,0.026502100102928416
2016-02-25,98941300.0,0.01785386542916556,-0.026438974128058623,-0.016380513010830877,0.019763427213731033,-0.007987396584354767,0.009216993898980785
2016-02-26,98620700.0,0.01948451123099071,0.01785386542916556,-0.026438974128058623,-0.016380513010830877,0.019763427213731033,-0.007987396584354767
2016-02-29,93792500.0,-0.0018815147600619309,0.01948451123099071,0.01785386542916556,-0.026438974128058623,-0.016380513010830877,0.019763427213731033
2016-03-01,99543300.0,0.02335444066268022,-0.0018815147600619309,0.01948451123099071,0.01785386542916556,-0.026438974128058623,-0.016380513010830877
2016-03-02,106449600.0,0.006119067715816717,0.02335444066268022,-0.0018815147600619309,0.01948451123099071,0.01785386542916556,-0.026438974128058623
2016-03-03,85246700.0,-0.0025264554318779053,0.006119067715816717,0.02335444066268022,-0.0018815147600619309,0.01948451123099071,0.01785386542916556
2016-03-04,93446800.0,0.007408797506325504,-0.0025264554318779053,0.006119067715816717,0.02335444066268022,-0.0018815147600619309,0.01948451123099071
2016-03-07,78146900.0,-0.004604993028336057,0.007408797506325504,-0.0025264554318779053,0.006119067715816717,0.02335444066268022,-0.0018815147600619309
2016-03-08,95752700.0,-0.008805603245687244,-0.004604993028336057,0.007408797506325504,-0.0025264554318779053,0.006119067715816717,0.02335444066268022
2016-03-09,100899200.0,0.0031228816817538974,-0.008805603245687244,-0.004604993028336057,0.007408797506325504,-0.0025264554318779053,0.006119067715816717
2016-03-10,177504400.0,-0.02313456489747534,0.0031228816817538974,-0.008805603245687244,-0.004604993028336057,0.007408797506325504,-0.0025264554318779053
2016-03-11,118955200.0,0.03505729834679361,-0.02313456489747534,0.0031228816817538974,-0.008805603245687244,-0.004604993028336057,0.007408797506325504
2016-03-14,91438200.0,0.016186326993316014,0.03505729834679361,-0.02313456489747534,0.0031228816817538974,-0.008805603245687244,-0.004604993028336057
2016-03-15,77982800.0,-0.005646515538262564,0.016186326993316014,0.03505729834679361,-0.02313456489747534,0.0031228816817538974,-0.008805603245687244
2016-03-16,93635200.0,0.004989057510504047,-0.005646515538262564,0.016186326993316014,0.03505729834679361,-0.02313456489747534,0.0031228816817538974
2016-03-17,114653200.0,-0.009136152835029332,0.004989057510504047,-0.005646515538262564,0.016186326993316014,0.03505729834679361,-0.02313456489747534
2016-03-18,209129900.0,0.005923819660424989,-0.009136152835029332,0.004989057510504047,-0.005646515538262564,0.016186326993316014,0.03505729834679361
2016-03-21,78954200.0,-0.00021708375631424026,0.005923819660424989,-0.009136152835029332,0.004989057510504047,-0.005646515538262564,0.016186326993316014
2016-03-22,81627700.0,0.004157387689513348,-0.00021708375631424026,0.005923819660424989,-0.009136152835029332,0.004989057510504047,-0.005646515538262564
2016-03-23,83248100.0,0.003296265065064974,0.004157387689513348,-0.00021708375631424026,0.005923819660424989,-0.009136152835029332,0.004989057510504047
2016-03-24,73414500.0,-0.017118755128595176,0.003296265065064974,0.004157387689513348,-0.00021708375631424026,0.005923819660424989,-0.009136152835029332
2016-03-29,67558000.0,0.0037142952440314403,-0.017118755128595176,0.003296265065064974,0.004157387689513348,-0.00021708375631424026,0.005923819660424989
2016-03-30,89486700.0,0.01604681208622516,0.0037142952440314403,-0.017118755128595176,0.003296265065064974,0.004157387689513348,-0.00021708375631424026
2016-03-31,84529500.0,-0.008072432707003085,0.01604681208622516,0.0037142952440314403,-0.017118755128595176,0.003296265065064974,0.004157387689513348
2016-04-01,97643700.0,-0.017146149270052202,-0.008072432707003085,0.01604681208622516,0.0037142952440314403,-0.017118755128595176,0.003296265065064974
2016-04-04,73483200.0,0.0028015762688731183,-0.017146149270052202,-0.008072432707003085,0.01604681208622516,0.0037142952440314403,-0.017118755128595176
2016-04-05,93710900.0,-0.026340624790821554,0.0028015762688731183,-0.017146149270052202,-0.008072432707003085,0.01604681208622516,0.0037142952440314403
2016-04-06,92588500.0,0.006394134671210194,-0.026340624790821554,0.0028015762688731183,-0.017146149270052202,-0.008072432707003085,0.01604681208622516
2016-04-07,83206400.0,-0.009755265596142704,0.006394134671210194,-0.026340624790821554,0.0028015762688731183,-0.017146149270052202,-0.008072432707003085
2016-04-08,78334700.0,0.009615287135045891,-0.009755265596142704,0.006394134671210194,-0.026340624790821554,0.0028015762688731183,-0.017146149270052202
2016-04-11,78479700.0,0.006311455882181738,0.009615287135045891,-0.009755265596142704,0.006394134671210194,-0.026340624790821554,0.0028015762688731183
2016-04-12,75912900.0,0.008104881973796996,0.006311455882181738,0.009615287135045891,-0.009755265596142704,0.006394134671210194,-0.026340624790821554
2016-04-13,106641000.0,0.027109635065305948,0.008104881973796996,0.006311455882181738,0.009615287135045891,-0.009755265596142704,0.006394134671210194
2016-04-14,82082700.0,0.006737493605126543,0.027109635065305948,0.008104881973796996,0.006311455882181738,0.009615287135045891,-0.009755265596142704
2016-04-15,81966400.0,-0.004168965277172587,0.006737493605126543,0.027109635065305948,0.008104881973796996,0.006311455882181738,0.009615287135045891
2016-04-18,66507700.0,0.006838658523941943,-0.004168965277172587,0.006737493605126543,0.027109635065305948,0.008104881973796996,0.006311455882181738
2016-04-19,99464200.0,0.022655460528565596,0.006838658523941943,-0.004168965277172587,0.006737493605126543,0.027109635065305948,0.008104881973796996
2016-04-20,96317900.0,0.006927829612645597,0.022655460528565596,0.006838658523941943,-0.004168965277172587,0.006737493605126543,0.027109635065305948
2016-04-21,101414400.0,0.0013856662606990255,0.006927829612645597,0.022655460528565596,0.006838658523941943,-0.004168965277172587,0.006737493605126543
2016-04-22,83529500.0,-0.005964147424551425,0.0013856662606990255,0.006927829612645597,0.022655460528565596,0.006838658523941943,-0.004168965277172587
2016-04-25,75159700.0,-0.0076291222351190235,-0.005964147424551425,0.0013856662606990255,0.006927829612645597,0.022655460528565596,0.006838658523941943
2016-04-26,79903800.0,-0.0033765867995789733,-0.0076291222351190235,-0.005964147424551425,0.0013856662606990255,0.006927829612645597,0.022655460528565596
2016-04-27,99071900.0,0.003922206892464919,-0.0033765867995789733,-0.0076291222351190235,-0.005964147424551425,0.0013856662606990255,0.006927829612645597
2016-04-28,93064300.0,0.0020699674498065868,0.003922206892464919,-0.0033765867995789733,-0.0076291222351190235,-0.005964147424551425,0.0013856662606990255
2016-04-29,112470200.0,-0.027340039948072103,0.0020699674498065868,0.003922206892464919,-0.0033765867995789733,-0.0076291222351190235,-0.005964147424551425
2016-05-02,62290300.0,0.008397256520584317,-0.027340039948072103,0.0020699674498065868,0.003922206892464919,-0.0033765867995789733,-0.0076291222351190235
2016-05-03,125616200.0,-0.019410724904465604,0.008397256520584317,-0.027340039948072103,0.0020699674498065868,0.003922206892464919,-0.0033765867995789733
2016-05-04,102911700.0,-0.009924631642986848,-0.019410724904465604,0.008397256520584317,-0.027340039948072103,0.0020699674498065868,0.003922206892464919
2016-05-05,71084400.0,0.0024022946099253595,-0.009924631642986848,-0.019410724904465604,0.008397256520584317,-0.027340039948072103,0.0020699674498065868
2016-05-06,87146300.0,0.0018361854871731254,0.0024022946099253595,-0.009924631642986848,-0.019410724904465604,0.008397256520584317,-0.027340039948072103
2016-05-09,80186000.0,0.011199655197449587,0.0018361854871731254,0.0024022946099253595,-0.009924631642986848,-0.019410724904465604,0.008397256520584317
2016-05-10,83009900.0,0.006507716001638686,0.011199655197449587,0.0018361854871731254,0.0024022946099253595,-0.009924631642986848,-0.019410724904465604
2016-05-11,97288300.0,-0.006980292948688627,0.006507716001638686,0.011199655197449587,0.0018361854871731254,0.0024022946099253595,-0.009924631642986848
2016-05-12,103137100.0,-0.011348026173402692,-0.006980292948688627,0.006507716001638686,0.011199655197449587,0.0018361854871731254,0.0024022946099253595
2016-05-13,85100100.0,0.00920494507499603,-0.011348026173402692,-0.006980292948688627,0.006507716001638686,0.011199655197449587,0.0018361854871731254
2016-05-17,98583200.0,-0.006300672018852427,0.00920494507499603,-0.011348026173402692,-0.006980292948688627,0.006507716001638686,0.011199655197449587
2016-05-18,76853600.0,0.005362893604061725,-0.006300672018852427,0.00920494507499603,-0.011348026173402692,-0.006980292948688627,0.006507716001638686
2016-05-19,93387300.0,-0.014818204351127573,0.005362893604061725,-0.006300672018852427,0.00920494507499603,-0.011348026173402692,-0.006980292948688627
2016-05-20,78255500.0,0.012263294842702388,-0.014818204351127573,0.005362893604061725,-0.006300672018852427,0.00920494507499603,-0.011348026173402692
2016-05-23,76899500.0,-0.007435391970488037,0.012263294842702388,-0.014818204351127573,0.005362893604061725,-0.006300672018852427,0.00920494507499603
2016-05-24,85241400.0,0.021846494072821132,-0.007435391970488037,0.012263294842702388,-0.014818204351127573,0.005362893604061725,-0.006300672018852427
2016-05-25,97691100.0,0.014705761015965324,0.021846494072821132,-0.007435391970488037,0.012263294842702388,-0.014818204351127573,0.005362893604061725
2016-05-26,74689600.0,0.006614268619455688,0.014705761015965324,0.021846494072821132,-0.007435391970488037,0.012263294842702388,-0.014818204351127573
2016-05-27,62475500.0,0.0013238579743446444,0.006614268619455688,0.014705761015965324,0.021846494072821132,-0.007435391970488037,0.012263294842702388
2016-05-30,35396900.0,0.004561490073839991,0.0013238579743446444,0.006614268619455688,0.014705761015965324,0.021846494072821132,-0.007435391970488037
2016-05-31,91591200.0,-0.0068217035525793834,0.004561490073839991,0.0013238579743446444,0.006614268619455688,0.014705761015965324,0.021846494072821132
2016-06-01,79532000.0,-0.005680724901021672,-0.0068217035525793834,0.004561490073839991,0.0013238579743446444,0.006614268619455688,0.014705761015965324
2016-06-02,63118000.0,0.000348825594545632,-0.005680724901021672,-0.0068217035525793834,0.004561490073839991,0.0013238579743446444,0.006614268619455688
2016-06-03,83303400.0,-0.010260602860501677,0.000348825594545632,-0.005680724901021672,-0.0068217035525793834,0.004561490073839991,0.0013238579743446444
2016-06-06,55122000.0,0.001763818056026878,-0.010260602860501677,0.000348825594545632,-0.005680724901021672,-0.0068217035525793834,0.004561490073839991
2016-06-07,78493400.0,0.016460655257745982,0.001763818056026878,-0.010260602860501677,0.000348825594545632,-0.005680724901021672,-0.0068217035525793834
2016-06-08,75767900.0,-0.006867380900516196,0.016460655257745982,0.001763818056026878,-0.010260602860501677,0.000348825594545632,-0.005680724901021672
2016-06-09,108383500.0,-0.01254377765119108,-0.006867380900516196,0.016460655257745982,0.001763818056026878,-0.010260602860501677,0.000348825594545632
2016-06-10,109159600.0,-0.025201038079733284,-0.01254377765119108,-0.006867380900516196,0.016460655257745982,0.001763818056026878,-0.010260602860501677
2016-06-13,102325200.0,-0.018015915703111784,-0.025201038079733284,-0.01254377765119108,-0.006867380900516196,0.016460655257745982,0.001763818056026878
2016-06-14,102835400.0,-0.014314376154013875,-0.018015915703111784,-0.025201038079733284,-0.01254377765119108,-0.006867380900516196,0.016460655257745982
2016-06-15,95301400.0,0.009192974641500484,-0.014314376154013875,-0.018015915703111784,-0.025201038079733284,-0.01254377765119108,-0.006867380900516196
2016-06-16,101528000.0,-0.005854265844218998,0.009192974641500484,-0.014314376154013875,-0.018015915703111784,-0.025201038079733284,-0.01254377765119108
2016-06-17,145900500.0,0.008469805916594408,-0.005854265844218998,0.009192974641500484,-0.014314376154013875,-0.018015915703111784,-0.025201038079733284
2016-06-20,94347700.0,0.03433151360922104,0.008469805916594408,-0.005854265844218998,0.009192974641500484,-0.014314376154013875,-0.018015915703111784
2016-06-21,83050100.0,0.005372455638483098,0.03433151360922104,0.008469805916594408,-0.005854265844218998,0.009192974641500484,-0.014314376154013875
2016-06-22,80461200.0,0.0055433387299945736,0.005372455638483098,0.03433151360922104,0.008469805916594408,-0.005854265844218998,0.009192974641500484
2016-06-23,110233000.0,0.01846585274442991,0.0055433387299945736,0.005372455638483098,0.03433151360922104,0.008469805916594408,-0.005854265844218998
2016-06-24,325189500.0,-0.06823321159949158,0.01846585274442991,0.0055433387299945736,0.005372455638483098,0.03433151360922104,0.008469805916594408
2016-06-27,209916500.0,-0.030186791399417823,-0.06823321159949158,0.01846585274442991,0.0055433387299945736,0.005372455638483098,0.03433151360922104
2016-06-28,136518900.0,0.019271406437787242,-0.030186791399417823,-0.06823321159949158,0.01846585274442991,0.0055433387299945736,0.005372455638483098
2016-06-29,115823900.0,0.0174642069709241,0.019271406437787242,-0.030186791399417823,-0.06823321159949158,0.01846585274442991,0.0055433387299945736
2016-06-30,136896600.0,0.007055598345560021,0.0174642069709241,0.019271406437787242,-0.030186791399417823,-0.06823321159949158,0.01846585274442991
2016-07-01,101971100.0,0.00992039067277073,0.007055598345560021,0.0174642069709241,0.019271406437787242,-0.030186791399417823,-0.06823321159949158
2016-07-04,79934200.0,-0.006856531241206776,0.00992039067277073,0.007055598345560021,0.0174642069709241,0.019271406437787242,-0.030186791399417823
2016-07-05,97702100.0,-0.01817672869811382,-0.006856531241206776,0.00992039067277073,0.007055598345560021,0.0174642069709241,0.019271406437787242
2016-07-06,134692400.0,-0.01671636415586497,-0.01817672869811382,-0.006856531241206776,0.00992039067277073,0.007055598345560021,0.0174642069709241
2016-07-07,91497000.0,0.004856422219847056,-0.01671636415586497,-0.01817672869811382,-0.006856531241206776,0.00992039067277073,0.007055598345560021
2016-07-08,97029700.0,0.022389298495953946,0.004856422219847056,-0.01671636415586497,-0.01817672869811382,-0.006856531241206776,0.00992039067277073
2016-07-11,80795500.0,0.0211585867724573,0.022389298495953946,0.004856422219847056,-0.01671636415586497,-0.01817672869811382,-0.006856531241206776
2016-07-12,101659000.0,0.013287369785981662,0.0211585867724573,0.022389298495953946,0.004856422219847056,-0.01671636415586497,-0.01817672869811382
2016-07-13,96306000.0,-0.003348064691642616,0.013287369785981662,0.0211585867724573,0.022389298495953946,0.004856422219847056,-0.01671636415586497
2016-07-14,100410000.0,0.013854985649600637,-0.003348064691642616,0.013287369785981662,0.0211585867724573,0.022389298495953946,0.004856422219847056
2016-07-15,89992500.0,-0.00013899208675793862,0.013854985649600637,-0.003348064691642616,0.013287369785981662,0.0211585867724573,0.022389298495953946
2016-07-18,70742900.0,-0.0003745450787782101,-0.00013899208675793862,0.013854985649600637,-0.003348064691642616,0.013287369785981662,0.0211585867724573
2016-07-19,69292500.0,-0.00813759237454914,-0.0003745450787782101,-0.00013899208675793862,0.013854985649600637,-0.003348064691642616,0.013287369785981662
2016-07-20,79709200.0,0.016107169873775362,-0.00813759237454914,-0.0003745450787782101,-0.00013899208675793862,0.013854985649600637,-0.003348064691642616
2016-07-21,97531500.0,0.001400136198606905,0.016107169873775362,-0.00813759237454914,-0.0003745450787782101,-0.00013899208675793862,0.013854985649600637
2016-07-22,62724900.0,-0.0008615418579962508,0.001400136198606905,0.016107169873775362,-0.00813759237454914,-0.0003745450787782101,-0.00013899208675793862
2016-07-25,58553200.0,0.005004234872092672,-0.0008615418579962508,0.001400136198606905,0.016107169873775362,-0.00813759237454914,-0.0003745450787782101
2016-07-26,79527300.0,0.004855693812242601,0.005004234872092672,-0.0008615418579962508,0.001400136198606905,0.016107169873775362,-0.00813759237454914
2016-07-27,85864200.0,0.007005437348188703,0.004855693812242601,0.005004234872092672,-0.0008615418579962508,0.001400136198606905,0.016107169873775362
2016-07-28,95731500.0,-0.004323843369444358,0.007005437348188703,0.004855693812242601,0.005004234872092672,-0.0008615418579962508,0.001400136198606905
2016-07-29,94143200.0,0.0060896097491620615,-0.004323843369444358,0.007005437348188703,0.004855693812242601,0.005004234872092672,-0.0008615418579962508
2016-08-01,84752800.0,-0.000675256977025418,0.0060896097491620615,-0.004323843369444358,0.007005437348188703,0.004855693812242601,0.005004234872092672
2016-08-02,124503800.0,-0.01802229659808574,-0.000675256977025418,0.0060896097491620615,-0.004323843369444358,0.007005437348188703,0.004855693812242601
2016-08-03,89966300.0,0.0025502021223491322,-0.01802229659808574,-0.000675256977025418,0.0060896097491620615,-0.004323843369444358,0.007005437348188703
2016-08-04,79200100.0,0.005668554653352587,0.0025502021223491322,-0.01802229659808574,-0.000675256977025418,0.0060896097491620615,-0.004323843369444358
2016-08-05,83144400.0,0.013624512283524792,0.005668554653352587,0.0025502021223491322,-0.01802229659808574,-0.000675256977025418,0.0060896097491620615
2016-08-08,66865100.0,0.006284274288365532,0.013624512283524792,0.005668554653352587,0.0025502021223491322,-0.01802229659808574,-0.000675256977025418
2016-08-09,81923600.0,0.0249742177425889,0.006284274288365532,0.013624512283524792,0.005668554653352587,0.0025502021223491322,-0.01802229659808574
2016-08-10,101105900.0,-0.003928844510265761,0.0249742177425889,0.006284274288365532,0.013624512283524792,0.005668554653352587,0.0025502021223491322
2016-08-11,73242600.0,0.008633100054441512,-0.003928844510265761,0.0249742177425889,0.006284274288365532,0.013624512283524792,0.005668554653352587
2016-08-12,60464400.0,-0.002737651908347627,0.008633100054441512,-0.003928844510265761,0.0249742177425889,0.006284274288365532,0.013624512283524792
2016-08-15,42913900.0,0.0024063510706451297,-0.002737651908347627,0.008633100054441512,-0.003928844510265761,0.0249742177425889,0.006284274288365532
2016-08-16,63827500.0,-0.005825341922468197,0.0024063510706451297,-0.002737651908347627,0.008633100054441512,-0.003928844510265761,0.0249742177425889
2016-08-17,68616100.0,-0.013017235173042208,-0.005825341922468197,0.0024063510706451297,-0.002737651908347627,0.008633100054441512,-0.003928844510265761
2016-08-18,55434500.0,0.0062025430179346586,-0.013017235173042208,-0.005825341922468197,0.0024063510706451297,-0.002737651908347627,0.008633100054441512
2016-08-19,75389100.0,-0.005533316371773456,0.0062025430179346586,-0.013017235173042208,-0.005825341922468197,0.0024063510706451297,-0.002737651908347627
2016-08-22,60733200.0,-0.004742890164078362,-0.005533316371773456,0.0062025430179346586,-0.013017235173042208,-0.005825341922468197,0.0024063510706451297
2016-08-23,57648100.0,0.009388888084641112,-0.004742890164078362,-0.005533316371773456,0.0062025430179346586,-0.013017235173042208,-0.005825341922468197
2016-08-24,62918100.0,0.002840572566888966,0.009388888084641112,-0.004742890164078362,-0.005533316371773456,0.0062025430179346586,-0.013017235173042208
2016-08-25,54747900.0,-0.008790374575073812,0.002840572566888966,0.009388888084641112,-0.004742890164078362,-0.005533316371773456,0.0062025430179346586
2016-08-26,49679600.0,0.005525351686243685,-0.008790374575073812,0.002840572566888966,0.009388888084641112,-0.004742890164078362,-0.005533316371773456
2016-08-29,35059800.0,-0.004092372890544649,0.005525351686243685,-0.008790374575073812,0.002840572566888966,0.009388888084641112,-0.004742890164078362
2016-08-30,62085400.0,0.010735440989162015,-0.004092372890544649,0.005525351686243685,-0.008790374575073812,0.002840572566888966,0.009388888084641112
2016-08-31,89943800.0,-0.006094146560133296,0.010735440989162015,-0.004092372890544649,0.005525351686243685,-0.008790374575073812,0.002840572566888966
2016-09-01,104480700.0,-0.005511428884455882,-0.006094146560133296,0.010735440989162015,-0.004092372890544649,0.005525351686243685,-0.008790374575073812
2016-09-02,83686900.0,0.014192742486492271,-0.005511428884455882,-0.006094146560133296,0.010735440989162015,-0.004092372890544649,0.005525351686243685
2016-09-05,58164200.0,-0.001085808789378917,0.014192742486492271,-0.005511428884455882,-0.006094146560133296,0.010735440989162015,-0.004092372890544649
2016-09-06,67228300.0,0.0013980147880814364,-0.001085808789378917,0.014192742486492271,-0.005511428884455882,-0.006094146560133296,0.010735440989162015
2016-09-07,79763500.0,0.006160752377959433,0.0013980147880814364,-0.001085808789378917,0.014192742486492271,-0.005511428884455882,-0.006094146560133296
2016-09-08,93703200.0,-0.007225013587997875,0.006160752377959433,0.0013980147880814364,-0.001085808789378917,0.014192742486492271,-0.005511428884455882
2016-09-09,101924800.0,-0.009540687759106548,-0.007225013587997875,0.006160752377959433,0.0013980147880814364,-0.001085808789378917,0.014192742486492271
2016-09-12,172217200.0,-0.013398751327717173,-0.009540687759106548,-0.007225013587997875,0.006160752377959433,0.0013980147880814364,-0.001085808789378917
2016-09-13,89963700.0,-0.004330034503328362,-0.013398751327717173,-0.009540687759106548,-0.007225013587997875,0.006160752377959433,0.0013980147880814364
2016-09-14,94000200.0,-0.0007894034918701776,-0.004330034503328362,-0.013398751327717173,-0.009540687759106548,-0.007225013587997875,0.006160752377959433
2016-09-15,83377500.0,0.005087470324019128,-0.0007894034918701776,-0.004330034503328362,-0.013398751327717173,-0.009540687759106548,-0.007225013587997875
2016-09-16,214977900.0,-0.01486217022987546,0.005087470324019128,-0.0007894034918701776,-0.004330034503328362,-0.013398751327717173,-0.009540687759106548
2016-09-19,72793700.0,0.009507452264956973,-0.01486217022987546,0.005087470324019128,-0.0007894034918701776,-0.004330034503328362,-0.013398751327717173
2016-09-20,74047200.0,0.0019269794950720343,0.009507452264956973,-0.01486217022987546,0.005087470324019128,-0.0007894034918701776,-0.004330034503328362
2016-09-21,79030100.0,0.004101448408607711,0.0019269794950720343,0.009507452264956973,-0.01486217022987546,0.005087470324019128,-0.0007894034918701776
2016-09-22,98953600.0,0.022774845630157747,0.004101448408607711,0.0019269794950720343,0.009507452264956973,-0.01486217022987546,0.005087470324019128
2016-09-23,70001800.0,-0.004422818650230753,0.022774845630157747,0.004101448408607711,0.0019269794950720343,0.009507452264956973,-0.01486217022987546
2016-09-26,105447100.0,-0.021949791143881292,-0.004422818650230753,0.022774845630157747,0.004101448408607711,0.0019269794950720343,0.009507452264956973
2016-09-27,111484400.0,-0.0031008650540503835,-0.021949791143881292,-0.004422818650230753,0.022774845630157747,0.004101448408607711,0.0019269794950720343
2016-09-28,87738700.0,0.007417798569417933,-0.0031008650540503835,-0.021949791143881292,-0.004422818650230753,0.022774845630157747,0.004101448408607711
2016-09-29,103879900.0,-0.0031422434496471974,0.007417798569417933,-0.0031008650540503835,-0.021949791143881292,-0.004422818650230753,0.022774845630157747
2016-09-30,188168400.0,0.010136858981337094,-0.0031422434496471974,0.007417798569417933,-0.0031008650540503835,-0.021949791143881292,-0.004422818650230753
2016-10-04,131527100.0,0.010331140635761793,0.010136858981337094,-0.0031422434496471974,0.007417798569417933,-0.0031008650540503835,-0.021949791143881292
2016-10-05,96736400.0,-0.003185623377756852,0.010331140635761793,0.010136858981337094,-0.0031422434496471974,0.007417798569417933,-0.0031008650540503835
2016-10-06,108655300.0,-0.0016040827942849223,-0.003185623377756852,0.010331140635761793,0.010136858981337094,-0.0031422434496471974,0.007417798569417933
2016-10-07,125272100.0,-0.007374484751156762,-0.0016040827942849223,-0.003185623377756852,0.010331140635761793,0.010136858981337094,-0.0031422434496471974
